CITY_TR,DISTRICT_TR,CITY_EN,DISTRICT_EN,CITY,DISTRICT,DISSOLVEDC,DISTRICTCODE,INSHP,CITYDATE,DISTRICTDATE,DISTRICTFROM,DISSOLVE,CENTRALOLD,CENTRALDISTRICT,DISTRICTCOUNT,CITYCODE,ISO31662,NUTS,AREA,POP2000,POP2014,FROM,FROMDATE,METROPOL,METROPOLDATE
Diyarbakır,Kulp,Diyarbakir,Kulp,Diyarbakir,Kulp,1490,1490,1,,,,,0,0,17,21,TR-21,TRC22,15204.01,1362708,1635048,NA,NA,1,1993
Diyarbakır,Lice,Diyarbakir,Lice,Diyarbakir,Lice,1504,1504,1,,,,,0,0,17,21,TR-21,TRC22,15204.01,1362708,1635048,NA,NA,1,1993
Diyarbakır,Merkez,Diyarbakir,Merkez,Diyarbakir,Merkez,1284,1284,0,,,,10,1,0,17,21,TR-21,TRC22,15204.01,1362708,1635048,NA,NA,1,1993
Diyarbakır,Silvan,Diyarbakir,Silvan,Diyarbakir,Silvan,1624,1624,1,,,,,0,0,17,21,TR-21,TRC22,15204.01,1362708,1635048,NA,NA,1,1993
Diyarbakır,Sur,Diyarbakir,Sur,Diyarbakir,Merkez,1284,2042,1,,03/22/08,Merkez,10,0,1,17,21,TR-21,TRC22,15204.01,1362708,1635048,NA,NA,1,1993
Diyarbakır,Yenişehir,Diyarbakir,Yenisehir,Diyarbakir,Merkez,1284,2043,1,,03/22/08,Merkez,10,0,1,17,21,TR-21,TRC22,15204.01,1362708,1635048,NA,NA,1,1993
Düzce,Akçakoca,Duzce,Akcakoca,Duzce,Akcakoca,1116,1116,1,12/09/99,,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Düzce,Çilimli,Duzce,Cilimli,Duzce,Cilimli,1905,1905,1,12/09/99,05/20/90,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Düzce,Cumayeri,Duzce,Cumayeri,Duzce,Cumayeri,1784,1784,1,12/09/99,,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Düzce,Gölyaka,Duzce,Golyaka,Duzce,Golyaka,1794,1794,1,12/09/99,,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Düzce,Gümüşova,Duzce,Gumusova,Duzce,Gumusova,2017,2017,1,12/09/99,12/27/93,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Düzce,Kaynaşlı,Duzce,Kaynasli,Duzce,Kaynasli,2031,2031,1,12/09/99,12/09/99,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Düzce,Merkez,Duzce,Merkez,Duzce,Merkez,1292,1292,1,12/09/99,,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Düzce,Yığılca,Duzce,Yigilca,Duzce,Yigilca,1730,1730,1,12/09/99,,,,0,0,8,81,TR-81,TR423,2592.95,314266,355549,Bolu,12/09/99,0,NA
Edirne,Enez,Edirne,Enez,Edirne,Enez,1307,1307,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,Havsa,Edirne,Havsa,Edirne,Havsa,1385,1385,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,İpsala,Edirne,Ipsala,Edirne,Ipsala,1412,1412,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,Keşan,Edirne,Kesan,Edirne,Kesan,1464,1464,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,Lalapaşa,Edirne,Lalapasa,Edirne,Lalapasa,1502,1502,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,Meriç,Edirne,Meric,Edirne,Meric,1523,1523,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,Merkez,Edirne,Merkez,Edirne,Merkez,1295,1295,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,Süloğlu,Edirne,Suloglu,Edirne,Suloglu,1988,1988,1,,05/20/90,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Edirne,Uzunköprü,Edirne,Uzunkopru,Edirne,Uzunkopru,1705,1705,1,,,,,0,0,9,22,TR-22,TR212,6097.91,402606,400280,NA,NA,0,NA
Elazığ,Ağın,Elazig,Agin,Elazig,Agin,1110,1110,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Alacakaya,Elazig,Alacakaya,Elazig,Alacakaya,1873,1873,1,,05/20/90,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Arıcak,Elazig,Aricak,Elazig,Aricak,1762,1762,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Baskil,Elazig,Baskil,Elazig,Baskil,1173,1173,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Karakoçan,Elazig,Karakocan,Elazig,Karakocan,1438,1438,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Keban,Elazig,Keban,Elazig,Keban,1455,1455,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Kovancılar,Elazig,Kovancilar,Elazig,Kovancilar,1820,1820,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Maden,Elazig,Maden,Elazig,Maden,1506,1506,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Merkez,Elazig,Merkez,Elazig,Merkez,1298,1298,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Palu,Elazig,Palu,Elazig,Palu,1566,1566,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Elazığ,Sivrice,Elazig,Sivrice,Elazig,Sivrice,1631,1631,1,,,,,0,0,11,23,TR-23,TRB12,9281.45,569616,568753,NA,NA,0,NA
Erzincan,Çayırlı,Erzincan,Cayirli,Erzincan,Cayirli,1243,1243,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,İliç,Erzincan,Ilic,Erzincan,Ilic,1406,1406,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Kemah,Erzincan,Kemah,Erzincan,Kemah,1459,1459,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Kemaliye,Erzincan,Kemaliye,Erzincan,Kemaliye,1460,1460,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Merkez,Erzincan,Merkez,Erzincan,Merkez,1318,1318,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Otlukbeli,Erzincan,Otlukbeli,Erzincan,Otlukbeli,1977,1977,1,,05/20/90,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Refahiye,Erzincan,Refahiye,Erzincan,Refahiye,1583,1583,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Tercan,Erzincan,Tercan,Erzincan,Tercan,1675,1675,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Üzümlü,Erzincan,Uzumlu,Erzincan,Uzumlu,1853,1853,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzurum,Aşkale,Erzurum,Askale,Erzurum,Askale,1153,1153,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Aziziye,Erzurum,Aziziye,Erzurum,Merkez,1319,1945,1,,03/22/08,Merkez,11,0,1,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Çat,Erzurum,Cat,Erzurum,Cat,1235,1235,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Hınıs,Erzurum,Hinis,Erzurum,Hinis,1392,1392,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Horasan,Erzurum,Horasan,Erzurum,Horasan,1396,1396,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,İspir,Erzurum,Ispir,Erzurum,Ispir,1416,1416,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Karaçoban,Erzurum,Karacoban,Erzurum,Karacoban,1812,1812,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Karayazı,Erzurum,Karayazi,Erzurum,Karayazi,1444,1444,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Köprüköy,Erzurum,Koprukoy,Erzurum,Koprukoy,1967,1967,1,,05/18/90,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Merkez,Erzurum,Merkez,Erzurum,Merkez,1319,1319,0,,,,11,1,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Narman,Erzurum,Narman,Erzurum,Narman,1540,1540,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Oltu,Erzurum,Oltu,Erzurum,Oltu,1550,1550,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Olur,Erzurum,Olur,Erzurum,Olur,1551,1551,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Palandöken,Erzurum,Palandoken,Erzurum,Merkez,1319,2044,1,,03/22/08,Merkez,11,0,1,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Pasinler,Erzurum,Pasinler,Erzurum,Pasinler,1567,1567,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Pazaryolu,Erzurum,Pazaryolu,Erzurum,Pazaryolu,1865,1865,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Şenkaya,Erzurum,Senkaya,Erzurum,Senkaya,1657,1657,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Tekman,Erzurum,Tekman,Erzurum,Tekman,1674,1674,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Tortum,Erzurum,Tortum,Erzurum,Tortum,1683,1683,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Uzundere,Erzurum,Uzundere,Erzurum,Uzundere,1851,1851,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Yakutiye,Erzurum,Yakutiye,Erzurum,Merkez,1319,2045,1,,03/22/08,Merkez,11,0,1,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Eskişehir,Alpu,Eskisehir,Alpu,Eskisehir,Alpu,1759,1759,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Beylikova,Eskisehir,Beylikova,Eskisehir,Beylikova,1777,1777,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Çifteler,Eskisehir,Cifteler,Eskisehir,Cifteler,1255,1255,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Günyüzü,Eskisehir,Gunyuzu,Eskisehir,Gunyuzu,1934,1934,1,,05/20/90,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Han,Eskisehir,Han,Eskisehir,Han,1939,1939,1,,05/20/90,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,İnönü,Eskisehir,Inonu,Eskisehir,Inonu,1808,1808,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Mahmudiye,Eskisehir,Mahmudiye,Eskisehir,Mahmudiye,1508,1508,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Merkez,Eskisehir,Merkez,Eskisehir,Merkez,1322,1322,0,,,,12,1,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Mihalgazi,Eskisehir,Mihalgazi,Eskisehir,Mihalgazi,1973,1973,1,,05/20/90,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Mihalıççık,Eskisehir,Mihaliccik,Eskisehir,Mihaliccik,1527,1527,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Odunpazarı,Eskisehir,Odunpazari,Eskisehir,Merkez,1322,2046,1,,03/22/08,Merkez,12,0,1,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Sarıcakaya,Eskisehir,Saricakaya,Eskisehir,Saricakaya,1599,1599,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Seyitgazi,Eskisehir,Seyitgazi,Eskisehir,Seyitgazi,1618,1618,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Sivrihisar,Eskisehir,Sivrihisar,Eskisehir,Sivrihisar,1632,1632,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Tepebaşı,Eskisehir,Tepebasi,Eskisehir,Merkez,1322,2047,1,,03/22/08,Merkez,12,0,1,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Gaziantep,Araban,Gaziantep,Araban,Gaziantep,Araban,1139,1139,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,İslahiye,Gaziantep,Islahiye,Gaziantep,Islahiye,1415,1415,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Karkamış,Gaziantep,Karkamis,Gaziantep,Karkamis,1956,1956,1,,05/20/90,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Nizip,Gaziantep,Nizip,Gaziantep,Nizip,1546,1546,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Nurdağı,Gaziantep,Nurdagi,Gaziantep,Nurdagi,1974,1974,1,,05/20/90,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Oğuzeli,Gaziantep,Oguzeli,Gaziantep,Oguzeli,1549,1549,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Şahinbey,Gaziantep,Sahinbey,Gaziantep,Sahinbey,1841,1841,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Şehitkamil,Gaziantep,Sehitkamil,Gaziantep,Sehitkamil,1844,1844,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Yavuzeli,Gaziantep,Yavuzeli,Gaziantep,Yavuzeli,1720,1720,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Giresun,Alucra,Giresun,Alucra,Giresun,Alucra,1133,1133,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Bulancak,Giresun,Bulancak,Giresun,Bulancak,1212,1212,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Çamoluk,Giresun,Camoluk,Giresun,Camoluk,1893,1893,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Çanakçı,Giresun,Canakci,Giresun,Canakci,1894,1894,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Dereli,Giresun,Dereli,Giresun,Dereli,1272,1272,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Doğankent,Giresun,Dogankent,Giresun,Dogankent,1912,1912,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Espiye,Giresun,Espiye,Giresun,Espiye,1320,1320,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Eynesil,Giresun,Eynesil,Giresun,Eynesil,1324,1324,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Görele,Giresun,Gorele,Giresun,Gorele,1361,1361,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Güce,Giresun,Guce,Giresun,Guce,1930,1930,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Keşap,Giresun,Kesap,Giresun,Kesap,1465,1465,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Merkez,Giresun,Merkez,Giresun,Merkez,1352,1352,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Piraziz,Giresun,Piraziz,Giresun,Piraziz,1837,1837,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Şebinkarahisar,Giresun,Sebinkarahisar,Giresun,Sebinkarahisar,1654,1654,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Tirebolu,Giresun,Tirebolu,Giresun,Tirebolu,1678,1678,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Yağlıdere,Giresun,Yaglidere,Giresun,Yaglidere,1854,1854,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Gümüşhane,Kelkit,Gumushane,Kelkit,Gumushane,Kelkit,1458,1458,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Köse,Gumushane,Kose,Gumushane,Kose,1822,1822,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Kürtün,Gumushane,Kurtun,Gumushane,Kurtun,1971,1971,1,,05/20/90,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Merkez,Gumushane,Merkez,Gumushane,Merkez,1369,1369,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Şiran,Gumushane,Siran,Gumushane,Siran,1660,1660,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Torul,Gumushane,Torul,Gumushane,Torul,1684,1684,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Hakkari,Çukurca,Hakkari,Cukurca,Hakkari,Cukurca,1261,1261,1,,,,,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Derecik,Hakkari,Derecik,Hakkari,Semdinli,1656,2107,1,,10/26/18,Semdinli,13,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Merkez,Hakkari,Merkez,Hakkari,Merkez,1377,1377,1,,,,,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Şemdinli,Hakkari,Semdinli,Hakkari,Semdinli,1656,1656,1,,,,13,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Yüksekova,Hakkari,Yuksekova,Hakkari,Yuksekova,1737,1737,1,,,,,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hatay,Altınözü,Hatay,Altinozu,Hatay,Altinozu,1131,1131,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Antakya,Hatay,Antakya,Hatay,Merkez,1383,2080,1,,12/06/12,Merkez,14,0,1,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Arsuz,Hatay,Arsuz,Hatay,Merkez,1383,2081,1,,12/06/12,Merkez,14,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Belen,Hatay,Belen,Hatay,Belen,1887,1887,1,,05/20/90,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Defne,Hatay,Defne,Hatay,Merkez,1383,2082,1,,12/06/12,Merkez,14,0,1,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Dörtyol,Hatay,Dortyol,Hatay,Dortyol,1289,1289,1,,,,41,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Erzin,Hatay,Erzin,Hatay,Erzin,1792,1792,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Hassa,Hatay,Hassa,Hatay,Hassa,1382,1382,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,İskenderun,Hatay,Iskenderun,Hatay,Iskenderun,1413,1413,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Kırıkhan,Hatay,Kirikhan,Hatay,Kirikhan,1468,1468,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Kumlu,Hatay,Kumlu,Hatay,Kumlu,1970,1970,1,,05/20/90,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Merkez,Hatay,Merkez,Hatay,Merkez,1383,1383,0,,,,14,1,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Payas,Hatay,Payas,Hatay,Dortyol,1289,2083,1,,12/06/12,Dörtyol,41,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Reyhanlı,Hatay,Reyhanli,Hatay,Reyhanli,1585,1585,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Samandağ,Hatay,Samandag,Hatay,Samandag,1591,1591,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Yayladağı,Hatay,Yayladagi,Hatay,Yayladagi,1721,1721,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Iğdır,Aralık,Igdir,Aralik,Igdir,Aralik,1142,1142,1,06/03/92,,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Iğdır,Karakoyunlu,Igdir,Karakoyunlu,Igdir,Karakoyunlu,2011,2011,1,06/03/92,06/03/92,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Iğdır,Merkez,Igdir,Merkez,Igdir,Merkez,1398,1398,1,06/03/92,,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Iğdır,Tuzluca,Igdir,Tuzluca,Igdir,Tuzluca,1692,1692,1,06/03/92,,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Isparta,Aksu,Isparta,Aksu,Isparta,Aksu,1755,1755,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Atabey,Isparta,Atabey,Isparta,Atabey,1154,1154,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Eğirdir,Isparta,Egirdir,Isparta,Egirdir,1297,1297,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Gelendost,Isparta,Gelendost,Isparta,Gelendost,1341,1341,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Gönen,Isparta,Gonen,Isparta,Gonen,1929,1929,1,,05/20/90,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Keçiborlu,Isparta,Keciborlu,Isparta,Keciborlu,1456,1456,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Merkez,Isparta,Merkez,Isparta,Merkez,1401,1401,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Şarkikaraağaç,Isparta,Sarkikaraagac,Isparta,Sarkikaraagac,1651,1651,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Senirkent,Isparta,Senirkent,Isparta,Senirkent,1615,1615,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Sütçüler,Isparta,Sutculer,Isparta,Sutculer,1648,1648,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Uluborlu,Isparta,Uluborlu,Isparta,Uluborlu,1699,1699,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Yalvaç,Isparta,Yalvac,Isparta,Yalvac,1717,1717,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Yenişarbademli,Isparta,Yenisarbademli,Isparta,Yenisarbademli,2001,2001,1,,05/20/90,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
İstanbul,Adalar,Istanbul,Adalar,Istanbul,Adalar,1103,1103,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Arnavutköy,Istanbul,Arnavutkoy,Istanbul,Catalca,1237,2048,1,,03/22/08,"Çatalca, Gaziosmanpasa",15,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Ataşehir,Istanbul,Atasehir,Istanbul,Kadikoy,1421,2049,1,,03/22/08,"Kadıköy, Üsküdar, Kartal",16,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Avcılar,Istanbul,Avcilar,Istanbul,Avcilar,2003,2003,1,,06/03/92,,19,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Bağcılar,Istanbul,Bagcilar,Istanbul,Bagcilar,2004,2004,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
